account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC018638,Jörg-Peter Lachmann,18638,Kleingewerbe,Energy,TalStraße 39,München,South,80796,Kunde,4761511,25,2022-06-21
ACC018639,Karla Stiebitz B.Eng.,18639,Privatkunde,Energy,BahnhofPlatz 130,Berlin,East,10405,Partner,25711,1,2021-02-10
ACC018640,Babett Dörr,18640,Privatkunde,Energy,BirkenPlatz 36,Pullach,South,82049,Kunde,485976,1,2021-10-19
ACC018641,Univ.Prof. Torsten Freudenberger B.Eng.,18641,Privatkunde,Energy,MondWeg 33,Bayreuth,South,95444,Interessent,38776,1,2022-08-05
ACC018642,Dipl.-Ing. Annegrete Seifert,18642,Privatkunde,Energy,BrunnenWeg 48,Gräfelfing,South,82166,Kunde,217149,1,2023-05-29
ACC018643,Hinrich Kallert-Geißler,18643,Privatkunde,Energy,BergStraße 54,Reutlingen,South,72764,Kunde,42569,1,2022-02-19
ACC018644,Heinz-Peter Döring B.Sc.,18644,Privatkunde,Energy,RosenRing 97,Hamburg,North,21029,Interessent,83711,1,2020-08-21
ACC018645,Vogt AG & Co. KG,18645,Kleingewerbe,Energy,EichenRing 66,Hannover,North,30159,Kunde,531016,50,2022-05-14
ACC018646,Sophie Schmiedecke,18646,Privatkunde,Energy,MozartPlatz 113,Düsseldorf,West,40210,Kunde,65650,1,2021-04-25
ACC018647,Corina Junck-Briemer,18647,Privatkunde,Energy,EichenAllee 76,Bayreuth,South,95444,Interessent,174382,1,2023-07-18
ACC018648,Neuschäfer,18648,Kleingewerbe,Energy,MozartWeg 50,Leipzig,East,04317,Partner,2473126,50,2023-04-22
ACC018649,Inna Blümel,18649,Privatkunde,Energy,GoetheAllee 82,Frankfurt am Main,West,60486,Kunde,388114,1,2023-03-05
ACC018650,Haase Girschner AG,18650,Gewerbekunde,Energy,SchillerWeg 50,Hamburg,North,22453,Interessent,1927963,25,2020-02-28
ACC018651,Dipl.-Ing. Arnim Hartung B.Sc.,18651,Privatkunde,Energy,WiesenRing 103,Böblingen,South,71032,Partner,130892,1,2022-06-16
ACC018652,Friedrich-Karl Jockel,18652,Privatkunde,Energy,KirchStraße 58,Wasserburg am Inn,South,83512,Partner,267510,1,2022-05-30
ACC018653,Ing. Regina Dörr,18653,Privatkunde,Energy,RosenGasse 7,Chemnitz,East,09112,Kunde,330245,1,2020-12-05
ACC018654,Dr. Meta Rosemann B.Eng.,18654,Privatkunde,Energy,GoetheGasse 96,Ansbach,South,91522,Partner,395983,1,2023-05-10
ACC018655,Mattias Bohlander,18655,Privatkunde,Energy,MarktGasse 28,Frankfurt am Main,West,60311,Interessent,46977,1,2022-07-31
ACC018656,Lorch GmbH & Co. KGaA,18656,Kleingewerbe,Energy,ParkWeg 36,Hamburg,North,22143,Kunde,2359155,25,2022-05-22
ACC018657,Katerina Austermühle,18657,Privatkunde,Energy,MozartStraße 110,Augsburg,South,86150,Kunde,429069,1,2021-04-07
ACC018658,Laila Ziegert-Ullrich,18658,Privatkunde,Energy,MondPlatz 12,Wuppertal,West,42103,Partner,471175,1,2021-10-30
ACC018659,Dr. Norbert Wagner B.Eng.,18659,Privatkunde,Energy,EichenStraße 127,Dortmund,West,44263,Interessent,142028,1,2021-06-19
ACC018660,Arif Conradi,18660,Privatkunde,Energy,SternWeg 1,Berlin,East,10623,Interessent,76942,1,2023-12-20
ACC018661,Anneliese Grein Groth B.Sc.,18661,Privatkunde,Energy,BeethovenGasse 121,Grünwald,South,82031,Kunde,313272,1,2023-03-17
ACC018662,Univ.Prof. Imre Baum MBA.,18662,Privatkunde,Energy,SternWeg 31,Pullach,South,82049,Interessent,225564,1,2021-03-18
ACC018663,Josef Hettner,18663,Privatkunde,Energy,GoetheWeg 41,Berlin,East,10115,Partner,42942,1,2020-08-10
ACC018664,Dipl.-Ing. Lili Bohlander,18664,Privatkunde,Energy,TannenAllee 110,Berlin,East,13353,Partner,151336,1,2023-04-13
ACC018665,Ivanka Tintzmann B.A.,18665,Privatkunde,Energy,HeideStraße 84,Berlin,East,10623,Interessent,253846,1,2021-03-07
ACC018666,Dr. Yasmin Schwital B.Sc.,18666,Privatkunde,Energy,BergWeg 21,Halle,East,06108,Kunde,220480,1,2023-01-10
ACC018667,Prof. Reinhilde Fechner,18667,Privatkunde,Energy,BrunnenAllee 77,Oberursel,West,61440,Kunde,225745,1,2020-01-26
ACC018668,Gesa Schmidtke B.A.,18668,Privatkunde,Energy,ParkStraße 21,Berlin,East,12347,Interessent,353300,1,2023-05-26
ACC018669,Ing. Henrike Biggen B.Sc.,18669,Privatkunde,Energy,BergGasse 10,Berlin,East,12347,Partner,319328,1,2020-08-04
ACC018670,Alan Kühnert,18670,Privatkunde,Energy,SonnenAllee 92,Bad Vilbel,West,61118,Interessent,267335,1,2022-11-24
ACC018671,Schmidt,18671,Kleingewerbe,Energy,BahnhofAllee 59,Offenburg,South,77652,Kunde,3816019,50,2022-08-26
ACC018672,Isabel Hornich B.Sc.,18672,Privatkunde,Energy,WaldWeg 38,Offenbach am Main,West,63065,Partner,227469,1,2021-02-19
ACC018673,Konstantin Süßebier,18673,Privatkunde,Energy,RathausRing 44,Frankfurt am Main,West,60311,Partner,267164,1,2023-07-03
ACC018674,Ann Bolnbach B.A.,18674,Privatkunde,Energy,RathausPlatz 39,Gräfelfing,South,82166,Kunde,316930,1,2022-07-21
ACC018675,Koch II KGaA,18675,Gewerbekunde,Energy,TannenPlatz 92,Bochum,West,44787,Partner,2153417,10,2022-09-18
ACC018676,Hanna Weinhold-Boucsein,18676,Privatkunde,Energy,SchillerStraße 18,Hamburg,North,20357,Partner,74471,1,2020-03-12
ACC018677,Hans-Helmut Dehmel,18677,Privatkunde,Energy,BahnhofAllee 43,Sindelfingen,South,71065,Interessent,154818,1,2021-12-24
ACC018678,Rädel GmbH,18678,Kleingewerbe,Energy,MozartStraße 28,Oberursel,West,61440,Partner,1499853,100,2021-02-19
ACC018679,Dipl.-Ing. Aloys Albers MBA.,18679,Privatkunde,Energy,BirkenPlatz 25,Hamburg,North,21029,Partner,341435,1,2022-05-10
ACC018680,Bärer AG,18680,Kleingewerbe,Energy,BrunnenRing 142,Berlin,East,10243,Interessent,896069,25,2022-03-23
ACC018681,Vassilios Fischer,18681,Privatkunde,Energy,HeidePlatz 80,Dresden,East,01187,Partner,13248,1,2020-12-04
ACC018682,Celal Vollbrecht-Drub,18682,Gewerbekunde,Energy,HauptStraße 1,Berlin,East,14052,Interessent,4589567,25,2023-05-24
ACC018683,Univ.Prof. Hans-Theo Rörricht,18683,Privatkunde,Energy,MozartStraße 104,Chemnitz,East,09111,Interessent,287886,1,2023-06-24
ACC018684,Schmiedt AG,18684,Kleingewerbe,Energy,EichenWeg 30,Bad Krozingen,South,79189,Interessent,4183337,10,2020-08-03
ACC018685,Apollonia Weiß,18685,Privatkunde,Energy,BahnhofStraße 148,Hamburg,North,20095,Kunde,64836,1,2023-04-30
ACC018686,Burghard Buchholz,18686,Privatkunde,Energy,RosenPlatz 100,Achim,North,28832,Partner,446525,1,2020-09-18
ACC018687,Patric Kostolzin,18687,Privatkunde,Energy,ParkGasse 95,Berlin,East,10785,Partner,70990,1,2021-03-25
ACC018688,Rico Heuser B.Sc.,18688,Privatkunde,Energy,BlumenStraße 109,Bochum,West,44787,Kunde,143049,1,2022-08-22
ACC018689,Remo Kranz,18689,Privatkunde,Energy,WiesenStraße 23,Grünwald,South,82031,Interessent,131854,1,2022-01-19
ACC018690,Ilonka Schönland MBA.,18690,Privatkunde,Energy,TannenAllee 141,Dresden,East,01309,Interessent,340507,1,2020-08-26
ACC018691,Alois Dörschner,18691,Privatkunde,Energy,EichenAllee 42,Bremerhaven,North,27570,Kunde,221307,1,2023-02-11
ACC018692,Lotte Jäkel,18692,Privatkunde,Energy,SternGasse 118,Düsseldorf,West,40210,Interessent,292107,1,2021-10-02
ACC018693,Artur Zahn,18693,Privatkunde,Energy,BrunnenGasse 121,Frankfurt am Main,West,60486,Partner,246839,1,2021-07-26
ACC018694,Dr. Semra Gieß,18694,Privatkunde,Energy,TalPlatz 96,Karlsruhe,South,76131,Partner,2070,1,2021-06-23
ACC018695,Peer Flantz-Klotz,18695,Privatkunde,Energy,ParkGasse 7,Garching,South,85748,Kunde,411282,1,2022-08-27
ACC018696,Karlheinz Kranz,18696,Privatkunde,Energy,HeidePlatz 136,Gräfelfing,South,82166,Partner,298556,1,2021-05-27
ACC018697,Paula Ernst,18697,Privatkunde,Energy,BlumenStraße 136,Bochum,West,44787,Partner,450635,1,2022-08-31
ACC018698,Jolanthe Schulz,18698,Privatkunde,Energy,MarktWeg 103,Altötting,South,84503,Interessent,422342,1,2022-08-15
ACC018699,Betina Lübs-Meister,18699,Privatkunde,Energy,SchulWeg 78,Rüsselsheim,West,65428,Interessent,362249,1,2023-03-13
ACC018700,Bert Bolnbach-Neuschäfer,18700,Privatkunde,Energy,LindenPlatz 64,Bad Vilbel,West,61118,Partner,41991,1,2023-10-18
ACC018701,Swen Zimmer,18701,Privatkunde,Energy,LindenRing 90,Böblingen,South,71032,Kunde,390638,1,2023-04-25
ACC018702,Junken GbR,18702,Kleingewerbe,Energy,WiesenRing 68,Hamburg,North,22453,Interessent,986622,50,2022-02-12
ACC018703,Ramona Schenk,18703,Privatkunde,Energy,RathausAllee 107,Hamburg,North,22143,Partner,496719,1,2020-10-28
ACC018704,Jopich Junken AG,18704,Kleingewerbe,Energy,BahnhofGasse 2,München,South,81669,Interessent,235702,100,2020-05-06
ACC018705,Tröst GbR,18705,Kleingewerbe,Energy,BahnhofAllee 24,Frankfurt am Main,West,60594,Partner,481276,100,2023-12-23
ACC018706,Franke,18706,Kleingewerbe,Energy,BahnhofPlatz 15,Garching,South,85748,Partner,4382007,5,2023-10-08
ACC018707,Sigfried Pölitz,18707,Privatkunde,Energy,SternWeg 72,Wiesbaden,West,65183,Partner,213308,1,2021-03-08
ACC018708,Uwe Junk-Hesse,18708,Privatkunde,Energy,HeideStraße 125,Hamburg,North,21029,Partner,151021,1,2023-10-19
ACC018709,Putz,18709,Kleingewerbe,Energy,SchillerWeg 20,Berlin,East,12555,Interessent,4846967,5,2021-06-15
ACC018710,Guenther Thies,18710,Privatkunde,Energy,GoetheRing 109,Oberursel,West,61440,Interessent,2795,1,2023-08-07
ACC018711,Violetta Kaul B.Eng.,18711,Privatkunde,Energy,MozartPlatz 124,München,South,81669,Partner,423727,1,2023-10-05
ACC018712,Theodoros Geißler,18712,Privatkunde,Energy,KirchStraße 30,Hamburg,North,22453,Kunde,321495,1,2023-10-03
ACC018713,Brunhild Hermann,18713,Gewerbekunde,Energy,GoetheGasse 23,Grünwald,South,82031,Partner,3034125,50,2020-09-08
ACC018714,Hasan Hande-Henschel,18714,Privatkunde,Energy,MondPlatz 118,Kehl,South,77694,Interessent,74308,1,2022-09-15
ACC018715,Cindy Heidrich,18715,Privatkunde,Energy,LindenPlatz 144,Berlin,East,10405,Kunde,283351,1,2020-01-28
ACC018716,Maurizio Mohaupt,18716,Privatkunde,Energy,MondStraße 57,Berlin,East,14052,Interessent,182740,1,2021-09-13
ACC018717,Eva-Marie Pärtzelt,18717,Privatkunde,Energy,RathausGasse 106,Troisdorf,West,53840,Partner,128136,1,2021-06-23
ACC018718,Jenny Ebert B.A.,18718,Privatkunde,Energy,MondStraße 129,Gelsenkirchen,West,45879,Partner,255755,1,2020-07-30
ACC018719,Adler AG & Co. KG,18719,Kleingewerbe,Energy,BergAllee 90,Berlin,East,10115,Kunde,642214,10,2021-01-29
ACC018720,Hans-Wilhelm Conradi,18720,Privatkunde,Energy,TalGasse 145,Hamburg,North,22297,Partner,499205,1,2020-11-11
ACC018721,Leopold Schwital B.A.,18721,Privatkunde,Energy,BeethovenGasse 48,Berlin,East,10115,Partner,118807,1,2023-01-25
ACC018722,Heinz AG,18722,Kleingewerbe,Energy,ParkRing 92,Emden,North,26721,Kunde,3919138,100,2023-03-04
ACC018723,Dipl.-Ing. Hildegunde Wähner,18723,Privatkunde,Energy,SchillerGasse 19,Bremen,North,28203,Kunde,496306,1,2020-04-15
ACC018724,Ernestine Jäntsch B.A.,18724,Privatkunde,Energy,WiesenStraße 45,Bremerhaven,North,27570,Interessent,228288,1,2020-05-26
ACC018725,Prof. Petar Noack,18725,Privatkunde,Energy,BirkenStraße 14,Berlin,East,12347,Interessent,413925,1,2023-09-23
ACC018726,Jacob Gude,18726,Privatkunde,Energy,SchillerWeg 77,Köln,West,50667,Interessent,321802,1,2020-01-29
ACC018727,Anastasios Jacob,18727,Kleingewerbe,Energy,BergWeg 127,Bergheim,West,50126,Kunde,4308735,50,2023-03-24
ACC018728,Lübs,18728,Kleingewerbe,Energy,HauptWeg 46,Fürth,South,90762,Kunde,2813077,10,2023-10-16
ACC018729,Herr Nicolas Salz MBA.,18729,Privatkunde,Energy,KirchRing 59,Merseburg,East,06217,Kunde,200807,1,2023-07-02
ACC018730,Dipl.-Ing. Sonja Mende,18730,Privatkunde,Energy,HeideGasse 83,München,South,81927,Partner,476241,1,2020-09-29
ACC018731,Dr. Laila Kostolzin,18731,Privatkunde,Energy,BlumenAllee 24,Hannover,North,30449,Interessent,28243,1,2020-09-07
ACC018732,Maik Franke,18732,Privatkunde,Energy,EichenGasse 55,Dresden,East,01309,Partner,165930,1,2020-07-18
ACC018733,Univ.Prof. Franziska Schmidtke,18733,Privatkunde,Energy,MarktWeg 65,Berlin,East,10623,Partner,471539,1,2022-12-27
ACC018734,Bohnbach,18734,Kleingewerbe,Energy,SternStraße 36,Braunschweig,North,38100,Kunde,1121076,25,2021-03-22
ACC018735,Filippo Trupp,18735,Privatkunde,Energy,HauptPlatz 74,Frankfurt am Main,West,60486,Partner,206510,1,2020-04-09
ACC018736,Frau Herlinde Huhn B.Eng.,18736,Gewerbekunde,Energy,SternGasse 21,Frankfurt am Main,West,60311,Kunde,3238341,100,2021-01-02
ACC018737,Sandy Jungfer,18737,Privatkunde,Energy,MozartRing 84,Berlin,East,14052,Kunde,173692,1,2022-02-25
ACC018738,Nada Jähn,18738,Privatkunde,Energy,BirkenWeg 17,Berlin,East,10115,Interessent,280029,1,2022-09-04
ACC018739,Kaul Möchlichen GmbH & Co. KG,18739,Gewerbekunde,Energy,WaldAllee 94,Troisdorf,West,53840,Partner,3898756,100,2023-08-13
ACC018740,Ewald Süßebier,18740,Kleingewerbe,Energy,HeideStraße 16,Freiburg,South,79098,Partner,1182673,10,2021-07-25
ACC018741,Mentzel,18741,Kleingewerbe,Energy,BeethovenGasse 35,Halle,East,06108,Kunde,1138044,10,2021-11-21
ACC018742,H.-Dieter Gumprich,18742,Privatkunde,Energy,BeethovenAllee 93,Chemnitz,East,09112,Kunde,436446,1,2020-10-03
ACC018743,Charlotte Mosemann,18743,Privatkunde,Energy,KirchPlatz 24,Bremerhaven,North,27570,Partner,427653,1,2021-02-21
ACC018744,Manuel Gertz MBA.,18744,Privatkunde,Energy,SchulPlatz 103,Tübingen,South,72070,Interessent,369956,1,2023-10-22
ACC018745,Claus Zimmer B.A.,18745,Privatkunde,Energy,BahnhofAllee 79,Hamburg,North,21109,Kunde,476432,1,2020-02-03
ACC018746,Oxana Kostolzin MBA.,18746,Privatkunde,Energy,WaldStraße 70,Bad Vilbel,West,61118,Interessent,378116,1,2021-08-04
ACC018747,Elke Wesack,18747,Privatkunde,Energy,GoetheRing 100,Langen,West,63225,Partner,426608,1,2023-01-29
ACC018748,Birgit Otto,18748,Privatkunde,Energy,ParkGasse 73,Donauwörth,South,86609,Kunde,55391,1,2023-09-16
ACC018749,Pamela Schenk,18749,Privatkunde,Energy,EichenStraße 75,Hamburg,North,20249,Kunde,189041,1,2022-05-08
ACC018750,Hiltrud Süßebier,18750,Privatkunde,Energy,SchulRing 18,Bremen,North,28203,Interessent,487895,1,2022-05-09
ACC018751,Karz Schuchhardt GbR,18751,Kleingewerbe,Energy,BergPlatz 13,Stuttgart,South,70376,Partner,1652214,50,2021-03-14
ACC018752,Dominik Wagner,18752,Privatkunde,Energy,SchillerStraße 144,Troisdorf,West,53840,Interessent,108890,1,2020-09-20
ACC018753,Osman Baum,18753,Privatkunde,Energy,KirchGasse 135,Düsseldorf,West,40477,Partner,307590,1,2023-01-20
ACC018754,Seidel AG,18754,Gewerbekunde,Energy,GoethePlatz 32,Gelsenkirchen,West,45879,Interessent,2672318,10,2022-05-10
ACC018755,Edelgard Krause,18755,Privatkunde,Energy,RosenAllee 53,Weimar,East,99423,Kunde,385268,1,2020-01-23
ACC018756,Ing. Nuran Rosemann,18756,Privatkunde,Energy,SeeWeg 38,Leipzig,East,04103,Partner,444543,1,2020-01-10
ACC018757,Klemt Gutknecht KG,18757,Kleingewerbe,Energy,SchillerPlatz 97,Bonn,West,53225,Partner,2030481,100,2020-11-25
ACC018758,Dr. Cetin Hering,18758,Privatkunde,Energy,MozartGasse 22,Emden,North,26721,Partner,447853,1,2022-12-12
ACC018759,Rebekka Kade,18759,Privatkunde,Energy,EichenGasse 92,München,South,80796,Kunde,194204,1,2022-02-12
ACC018760,Dr. Hannes Krebs MBA.,18760,Privatkunde,Energy,HeideGasse 110,Leipzig,East,04317,Kunde,224779,1,2022-02-01
ACC018761,Fritsch,18761,Gewerbekunde,Energy,MondRing 19,Dresden,East,01309,Interessent,1477794,10,2021-04-12
ACC018762,Reimar Wieloch-Putz,18762,Privatkunde,Energy,BeethovenAllee 35,Merseburg,East,06217,Interessent,337075,1,2021-09-20
ACC018763,Ing. Pascale Neureuther,18763,Privatkunde,Energy,MozartRing 52,Wuppertal,West,42103,Partner,464139,1,2020-11-09
ACC018764,Felizitas auch Schlauchin,18764,Privatkunde,Energy,BrunnenWeg 77,Landshut,South,84028,Kunde,8166,1,2020-07-26
ACC018765,Mehmet Adolph-Zorbach,18765,Privatkunde,Energy,BahnhofAllee 23,Augsburg,South,86150,Partner,220755,1,2022-06-08
ACC018766,Tlustek KG,18766,Gewerbekunde,Energy,EichenRing 29,München,South,80796,Kunde,2773859,25,2020-06-28
ACC018767,Birger Gutknecht,18767,Privatkunde,Energy,SeeGasse 91,Berlin,East,13187,Kunde,373844,1,2022-01-05
ACC018768,Univ.Prof. Holm Segebahn MBA.,18768,Privatkunde,Energy,BahnhofGasse 71,Hamburg,North,20095,Interessent,484279,1,2021-07-07
ACC018769,Schmiedecke AG,18769,Gewerbekunde,Energy,WiesenGasse 77,Hamburg,North,22143,Partner,4328121,10,2022-07-03
ACC018770,Stey Mielcarek GmbH & Co. KGaA,18770,Kleingewerbe,Energy,MozartRing 85,Hildesheim,North,31134,Partner,3318270,50,2020-12-26
ACC018771,Benno Jockel,18771,Privatkunde,Energy,HauptStraße 134,Weimar,East,99423,Partner,209137,1,2021-05-23
ACC018772,Bodo Budig,18772,Privatkunde,Energy,MarktRing 69,Gelsenkirchen,West,45879,Partner,455877,1,2023-04-05
ACC018773,Nelly Wulf,18773,Privatkunde,Energy,BeethovenGasse 96,Hamburg,North,22453,Kunde,253708,1,2020-03-27
ACC018774,Dörr,18774,Kleingewerbe,Energy,TannenPlatz 25,Rheinfelden,South,79618,Interessent,1309635,10,2023-09-02
ACC018775,Kramer,18775,Gewerbekunde,Energy,BrunnenGasse 18,Berlin,East,14052,Partner,4086936,5,2022-07-18
ACC018776,Ehrenfried Bohnbach-Klapp,18776,Privatkunde,Energy,RosenGasse 135,Weimar,East,99423,Partner,438153,1,2020-04-30
ACC018777,Prof. Franz-Xaver Fritsch B.Sc.,18777,Privatkunde,Energy,TalStraße 38,Wasserburg am Inn,South,83512,Kunde,204498,1,2023-10-24
ACC018778,Klemt KG,18778,Kleingewerbe,Energy,HeideGasse 39,Dresden,East,01067,Partner,1228828,25,2021-03-09
ACC018779,Stilla van der Dussen MBA.,18779,Privatkunde,Energy,EichenWeg 95,Wuppertal,West,42103,Interessent,359048,1,2022-01-01
ACC018780,Bender Sager e.G.,18780,Gewerbekunde,Energy,HeideRing 101,Emmendingen,South,79312,Kunde,2537512,25,2021-08-07
ACC018781,Kohl AG & Co. OHG,18781,Gewerbekunde,Energy,SeeRing 115,Berlin,East,14052,Kunde,3702057,50,2021-07-27
ACC018782,Susanne Schwital B.Eng.,18782,Privatkunde,Energy,LindenRing 115,Grünwald,South,82031,Kunde,345978,1,2021-07-13
ACC018783,Hans-Erich Mans,18783,Privatkunde,Energy,BrunnenGasse 53,Grünwald,South,82031,Interessent,272783,1,2020-02-15
ACC018784,Burckhard Koch II-Bolnbach,18784,Privatkunde,Energy,MarktRing 104,Altötting,South,84503,Kunde,24508,1,2021-12-19
ACC018785,Matthias auch Schlauchin,18785,Privatkunde,Energy,KirchStraße 11,Offenbach am Main,West,63065,Partner,342457,1,2020-01-16
ACC018786,Anthony Becker,18786,Privatkunde,Energy,WiesenGasse 2,Berlin,East,13353,Interessent,476066,1,2020-05-26
ACC018787,Evi Hartung,18787,Privatkunde,Energy,MondAllee 83,Hamburg,North,20357,Partner,75668,1,2022-05-10
ACC018788,Alfonso Etzold,18788,Kleingewerbe,Energy,MondGasse 45,Wuppertal,West,42103,Interessent,2744608,5,2023-09-30
ACC018789,Janine Hecker B.A.,18789,Privatkunde,Energy,SonnenPlatz 117,Berlin,East,10785,Interessent,250230,1,2023-10-14
ACC018790,Mike Kohl,18790,Privatkunde,Energy,MarktGasse 121,Gräfelfing,South,82166,Interessent,149541,1,2023-07-03
ACC018791,Heidelore Rosenow,18791,Privatkunde,Energy,BergAllee 41,Wiesbaden,West,65183,Kunde,184546,1,2021-09-22
ACC018792,Fiebig Meister KGaA,18792,Kleingewerbe,Energy,BergRing 6,Hamburg,North,22041,Partner,2490352,100,2020-06-04
ACC018793,Univ.Prof. Cora Röhricht,18793,Privatkunde,Energy,ParkWeg 24,Freising,South,85354,Interessent,419359,1,2022-07-16
ACC018794,Schuster GmbH & Co. OHG,18794,Kleingewerbe,Energy,KirchRing 24,Stuttgart,South,70563,Partner,4222720,10,2023-10-24
ACC018795,Dipl.-Ing. Steve Gumprich,18795,Privatkunde,Energy,WiesenWeg 57,Sindelfingen,South,71065,Partner,218418,1,2020-02-29
ACC018796,Kroker e.V.,18796,Gewerbekunde,Energy,BrunnenWeg 51,Pirna,East,01796,Interessent,1105897,100,2021-10-13
ACC018797,Herta Weihmann B.A.,18797,Privatkunde,Energy,LindenRing 10,Esslingen,South,73728,Partner,478170,1,2022-10-27
ACC018798,Seifert,18798,Kleingewerbe,Energy,MozartStraße 32,Altötting,South,84503,Partner,2592522,50,2021-09-03
ACC018799,Aziz Jessel,18799,Privatkunde,Energy,BergRing 6,Rüsselsheim,West,65428,Kunde,454194,1,2022-01-12
ACC018800,Herr Peter Bolander MBA.,18800,Privatkunde,Energy,EichenPlatz 50,Berlin,East,12555,Partner,71729,1,2021-07-14
ACC018801,Dragica Scheuermann,18801,Privatkunde,Energy,MondStraße 100,Hamburg,North,21109,Interessent,352311,1,2022-04-18
ACC018802,Frau Erdmute Dörr B.Eng.,18802,Privatkunde,Energy,TalWeg 116,Frankfurt am Main,West,60311,Partner,254243,1,2021-05-08
ACC018803,Dipl.-Ing. Oswald Hornich,18803,Privatkunde,Energy,SchulRing 66,Stuttgart,South,70563,Interessent,15577,1,2023-11-12
ACC018804,Knut Hartung-Becker,18804,Privatkunde,Energy,BrunnenWeg 148,Freising,South,85354,Kunde,14908,1,2020-03-15
ACC018805,Marie-Theres Hertrampf-Wähner,18805,Privatkunde,Energy,EichenAllee 54,Stegen,South,79252,Interessent,476414,1,2022-02-25
ACC018806,Swetlana Dowerg-Holzapfel,18806,Privatkunde,Energy,MarktPlatz 47,Bremerhaven,North,27568,Partner,371083,1,2021-08-02
ACC018807,Janus Walter B.A.,18807,Privatkunde,Energy,BirkenGasse 66,Achim,North,28832,Partner,102480,1,2020-02-12
ACC018808,Pechel,18808,Kleingewerbe,Energy,BergStraße 128,Hamburg,North,20095,Kunde,2024453,10,2023-01-16
ACC018809,Bolnbach,18809,Kleingewerbe,Energy,BahnhofStraße 73,Stuttgart,South,70563,Interessent,3925861,50,2023-09-27
ACC018810,Dipl.-Ing. Fatma Trub,18810,Privatkunde,Energy,TalRing 108,Bayreuth,South,95444,Interessent,132586,1,2021-11-21
ACC018811,Murat Riehl-Vollbrecht,18811,Privatkunde,Energy,BlumenWeg 2,München,South,80539,Partner,143522,1,2020-06-15
ACC018812,Theresa Jockel,18812,Privatkunde,Energy,BrunnenGasse 82,Esslingen,South,73728,Kunde,329894,1,2022-12-26
ACC018813,Hans Georg Reinhardt,18813,Privatkunde,Energy,MozartRing 65,Oberursel,West,61440,Kunde,11026,1,2023-02-04
ACC018814,Margitta Mülichen,18814,Kleingewerbe,Energy,BrunnenGasse 43,Bremen,North,28203,Interessent,3754072,100,2020-11-20
ACC018815,Eleonora Römer,18815,Privatkunde,Energy,MozartWeg 21,Berlin,East,14052,Kunde,4489,1,2020-09-15
ACC018816,Janna Kallert,18816,Privatkunde,Energy,BahnhofRing 120,Tübingen,South,72070,Interessent,128170,1,2020-09-14
ACC018817,Rocco Pergande-Schäfer,18817,Privatkunde,Energy,WiesenGasse 10,Bremen,North,28719,Interessent,264256,1,2021-12-21
ACC018818,Fritsch Söding GmbH,18818,Kleingewerbe,Energy,BahnhofWeg 45,Ansbach,South,91522,Interessent,421540,25,2023-08-26
ACC018819,Rosita Schlosser,18819,Privatkunde,Energy,RathausWeg 105,Bergheim,West,50126,Kunde,68705,1,2020-09-17
ACC018820,Tina Rosemann B.A.,18820,Privatkunde,Energy,BrunnenWeg 112,Bassum,North,27211,Kunde,92334,1,2020-02-29
